Id,Label,timeset,count,modularity_class
Athieno,Athieno,,5018,27
sxlted,sxlted,,930,237
ItsJSTN,ItsJSTN,,7216,53
TGLTN,TGLTN,,2992,238
TheRocketRB,TheRocketRB,,12001,53
sukiyuki3,sukiyuki3,,6185,239
yo_boy_roy,yo_boy_roy,,11124,27
PUBGJAPAN,PUBGJAPAN,,8595,156
LightFuryLF,LightFuryLF,,7661,235
ShawkR6,ShawkR6,,8713,27
Jasper7se,Jasper7se,,8345,156
CollegeCarball,CollegeCarball,,14767,53
WCBC_RL,WCBC_RL,,12271,53
NarcolepticNugget,NarcolepticNugget,,13514,27
sasatikk,sasatikk,,8067,156
duckmanzch,duckmanzch,,11716,235
itsSpoit,itsSpoit,,10088,27
JessGOAT,JessGOAT,,33229,27
GirlGamerChas,GirlGamerChas,,2496,0
KAYN,KAYN,,3414,0
Mobuckets,Mobuckets,,2525,240
TheHiryu,TheHiryu,,2035,241
emin190766,emin190766,,8900,242
99Damage,99Damage,,7889,13
sChruppi,sChruppi,,1295,243
SparkofPhoenixTV,SparkofPhoenixTV,,4626,169
Gnu_Live,Gnu_Live,,3409,244
TORRO,TORRO,,5682,169
metashi12,metashi12,,3977,245
mailand,mailand,,9826,246
Zander,Zander,,5730,27
minimichegga,minimichegga,,3173,247
iCrimax,iCrimax,,2016,248
BossioYT,BossioYT,,1809,249
footballbromancetv,footballbromancetv,,6423,250
PIPE_CREW,PIPE_CREW,,2141,251
tabseN_cs,tabseN_cs,,1590,252
alelu,alelu,,9677,156
Genburten,Genburten,,2323,253
MaTaFe_,MaTaFe_,,2636,254
ImMadness,ImMadness,,2143,255
Dezignful,Dezignful,,1283,256
TBJZL,TBJZL,,1693,257
StarCraft,StarCraft,,4659,10
Wardiii,Wardiii,,2488,258
ESL_SC2b,ESL_SC2b,,6146,10
Snedger,Snedger,,6460,27
Fultz,Fultz,,2373,259
FastAnne,FastAnne,,3824,27
RyyFyy,RyyFyy,,4604,27
loud_kroonos,loud_kroonos,,1334,260
TheBlackHokage,TheBlackHokage,,4621,261
oniyadayo,oniyadayo,,13739,156
MahyarS,MahyarS,,2753,262
PLKDAMIAN,PLKDAMIAN,,5681,263
batora324,batora324,,3425,264
syaruru3,syaruru3,,1873,265
yamatonjp,yamatonjp,,1391,266
moth_ow,moth_ow,,2239,267
jake_ow,jake_ow,,2732,268
GernaderJake,GernaderJake,,8873,9
Ekuegan,Ekuegan,,2127,269
Dissrust,Dissrust,,1594,270
kevinjordan,kevinjordan,,4037,8
Valley_Games,Valley_Games,,5616,8
thaqil,thaqil,,1919,271
JHartShow,JHartShow,,7959,272
JadeyAnh,JadeyAnh,,1967,273
Zfg1,Zfg1,,3444,274
producerivanov,producerivanov,,5722,275
craftlyartesania,craftlyartesania,,861,276
AlessiaSanteramo,AlessiaSanteramo,,2030,277
Road2GM3000,Road2GM3000,,1610,278
Zwave69,Zwave69,,1000,279
Micode,Micode,,2105,280
AZRA,AZRA,,5615,281
Heitir,Heitir,,3697,282
qSnake,qSnake,,2162,283
SubParButInHD,SubParButInHD,,1621,284
TeamBeyondnet,TeamBeyondnet,,862,285
JavierMtz,JavierMtz,,1241,286
akim,akim,,2018,287
aldo_geo,aldo_geo,,1670,288
rociodta,rociodta,,1956,289
komanche,komanche,,1482,290
Umbra,Umbra,,4668,291
JeremyFrieser,JeremyFrieser,,12610,292
EnzoKnol,EnzoKnol,,27152,292
Duncan,Duncan,,6994,292
LinkTijger,LinkTijger,,4088,293
DannyGoonzalez,DannyGoonzalez,,2899,294
chapotraphouse,chapotraphouse,,2782,295
sokacito,sokacito,,1655,296
bekzzo,bekzzo,,1550,297
KindaFunnyGames,KindaFunnyGames,,4613,298
t1esports,t1esports,,1940,299
Xisuma,Xisuma,,8570,4
thaylhama,thaylhama,,1952,300
metaview,metaview,,1182,301
nba_topshot,nba_topshot,,5437,302
WowChakra,WowChakra,,2650,303
hamzahthefantastic,hamzahthefantastic,,1830,304
bigballerclaire,bigballerclaire,,2873,305
fobm4ster,fobm4ster,,2588,29
ZealsAmbitions,ZealsAmbitions,,2523,306
DemoneKim,DemoneKim,,2326,307
enotishka18,enotishka18,,5513,308
Lily_Off_Valley,Lily_Off_Valley,,6742,309
beznickos,beznickos,,1740,310
Efesto96,Efesto96,,3016,155
GoodTimesWithScar,GoodTimesWithScar,,5214,311
iWe11y,iWe11y,,6701,138
msdossary7,msdossary7,,3567,312
abu_abeer16,abu_abeer16,,5886,138
LLE_97,LLE_97,,4199,313
FPSThailand2,FPSThailand2,,8628,235
Educated_Collins,Educated_Collins,,1837,314
sleepground,sleepground,,6894,315
rulrudino,rulrudino,,2872,316
Esen_Kun,Esen_Kun,,1103,317
SoyPan,SoyPan,,2298,318
ElMariana,ElMariana,,1536,319
Kestico,Kestico,,5119,320
Sub2DBG,Sub2DBG,,4678,321
nba2k,nba2k,,5750,322
MMG69,MMG69,,3595,323
bebe872,bebe872,,2120,324
HGmony,HGmony,,1313,325
clarityG,clarityG,,961,326
ChessKid,ChessKid,,868,327
ImWaspy,ImWaspy,,1027,328
meyersleonard,meyersleonard,,1226,329
k4yfour,k4yfour,,2121,330
TheDeluxe4,TheDeluxe4,,2027,331
Bethesda,Bethesda,,8102,332
xMellowbagx,xMellowbagx,,1551,333
Spraggy,Spraggy,,6229,107
chess24GM,chess24GM,,1458,334
GMAshley,GMAshley,,649,335
gurkalicious,gurkalicious,,2437,11
BULLSEYE,BULLSEYE,,4154,336
PUBGEsportsMap,PUBGEsportsMap,,2102,337
vaxei_osu,vaxei_osu,,2353,338
heyimbee,heyimbee,,2089,339
aDrive,aDrive,,8443,340
YDCB,YDCB,,3962,341
MrTLexify,MrTLexify,,4542,342
iamSometimes,iamSometimes,,3774,343
rainblue37,rainblue37,,2672,344
mimiluckying,mimiluckying,,1091,345
MartinJensenTV,MartinJensenTV,,4203,346
Tragix7,Tragix7,,766,347
CRIIIZUX,CRIIIZUX,,1014,348
Weak3n,Weak3n,,4292,349
CollegeCoD,CollegeCoD,,1297,350
Toniki,Toniki,,4559,351
LiilQueen,LiilQueen,,2976,352
FlexVega,FlexVega,,6008,353
Adekvat,Adekvat,,1255,354
tarczynski_studio_live,tarczynski_studio_live,,915,355
KikoRivera,KikoRivera,,2332,356
Shibuya_Kaho,Shibuya_Kaho,,3069,357
apestylespoker,apestylespoker,,1945,358
BrOwnii3z,BrOwnii3z,,2374,359
WorldofTanks,WorldofTanks,,10321,360
elirymagee,elirymagee,,2525,361
sotrackboa,sotrackboa,,560,362
erickthearchitect,erickthearchitect,,661,363
JogueComoUmOgro,JogueComoUmOgro,,884,364
snlive1,snlive1,,2016,365
PhotoChess,PhotoChess,,254,366
StatmanDave,StatmanDave,,556,367
GMNeiksans,GMNeiksans,,509,368
TheRelixChannel,TheRelixChannel,,10629,369
djzegon,djzegon,,639,370
B1ackSai1s,B1ackSai1s,,3425,371
CovertGG,CovertGG,,585,372
ChrisslyBaer,ChrisslyBaer,,1966,373
Abracadabra,Abracadabra,,839,374
letschesslive,letschesslive,,136,375
fourcolorzack,fourcolorzack,,2158,376
ASOT,ASOT,,544,377
KarimCheese,KarimCheese,,2023,378
ArtemizPlayz,ArtemizPlayz,,1699,379
SoundCloud,SoundCloud,,1357,380
EEGenVivo2021,EEGenVivo2021,,7057,381
AiShowoo,AiShowoo,,7854,382
SoccerCooligans,SoccerCooligans,,156,383
jimmyconrad,jimmyconrad,,544,384
MagnumofSpades,MagnumofSpades,,659,385
defectedrecords,defectedrecords,,1331,386
TWDUniverse,TWDUniverse,,428,387
BeatportOfficial,BeatportOfficial,,2687,388
ChessHeroes,ChessHeroes,,194,389
NBL,NBL,,1585,390
kett,kett,,244,391
laribasgal,laribasgal,,248,392
Paccman630,Paccman630,,465,393
kenin,kenin,,150,394
Xhiet0,Xhiet0,,1072,395
EatItPal_,EatItPal_,,272,396
TROPKILLAZ,TROPKILLAZ,,503,397
GatoLuxo93,GatoLuxo93,,121,398
SenseiCJ,SenseiCJ,,2117,399
Teteia,Teteia,,386,400
elon_musk5706,elon_musk5706,,129,401
iJorgeGallardo,iJorgeGallardo,,381,402
sakuramiko_hololive,sakuramiko_hololive,,3383,403
nifrido,nifrido,,254,404
Jennasaisquoi,Jennasaisquoi,,400,405
Onty,Onty,,228,406
mxnxhxo,mxnxhxo,,2781,407
NBA_TopShot,NBA_TopShot,,278,408
GODAO,GODAO,,139,409
freyzplayz,freyzplayz,,1017,410
Rolienn,Rolienn,,1902,411
Zombaekillz,Zombaekillz,,956,412
EuRossi,EuRossi,,95,413
elon_musk8097,elon_musk8097,,88,414
JeffHoogland,JeffHoogland,,1255,415
Morf_,Morf_,,1035,416
fgg_lllll,fgg_lllll,,1255,417
AIMLUL,AIMLUL,,798,418
diegoplay10s,diegoplay10s,,2206,419
team_spiritzero,team_spiritzero,,1542,420
codergirlchan,codergirlchan,,247,421
DhinoFF,DhinoFF,,141,422
Hugolink,Hugolink,,304,423
Orb,Orb,,180,424
JoeBruin,JoeBruin,,245,425
xaniya,xaniya,,596,426
1988Drakel,1988Drakel,,285,427
clintonsparks,clintonsparks,,264,428
Deebeegeek,Deebeegeek,,5012,429
denizonlive,denizonlive,,914,430
RubberNinja,RubberNinja,,2815,431
3sTeeFX,3sTeeFX,,113,432
OPSEsports,OPSEsports,,166,433
JulinhoRockman,JulinhoRockman,,337,434
Oliveira,Oliveira,,176,435
burberry,burberry,,276,436
LiipinhO,LiipinhO,,4064,437
polomarko269,polomarko269,,51,438
Scarzig,Scarzig,,663,439
TomahawkTV,TomahawkTV,,286,440
CarolDittrich,CarolDittrich,,178,441
UhMaayyze,UhMaayyze,,921,442
MutheadTV,MutheadTV,,701,443
fourplayerchess,fourplayerchess,,58,444
tioramon,tioramon,,96,445
IainStirling,IainStirling,,968,446
RaulZitoYT,RaulZitoYT,,1125,447
devcom_conf,devcom_conf,,258,448
Valkia,Valkia,,421,449
Peju1202,Peju1202,,473,450
BielBattleground,BielBattleground,,144,451
SPACEYACHT,SPACEYACHT,,606,452
za3apz,za3apz,,97,453
abokyan,abokyan,,1928,454
samar11458,samar11458,,134,455
hjkd888,hjkd888,,14,456
Igromania,Igromania,,299,457
PushPlayTheDJ,PushPlayTheDJ,,92,458
Sarpin_,Sarpin_,,227,459
epicgames,epicgames,,6017,460
ProtonJon,ProtonJon,,5322,461
JapaneseTutor,JapaneseTutor,,95,462
RockyMountainPro,RockyMountainPro,,179,463
Mrhappy1227,Mrhappy1227,,2827,464
verizon,verizon,,344,465
direxgang,direxgang,,6,466
dojacattington,dojacattington,,4932,467
ddbrandonn,ddbrandonn,,18,468
KoolySmiley,KoolySmiley,,785,469
Ky1eDriver,Ky1eDriver,,171,470
BOBLEGOB,BOBLEGOB,,1617,471
chessqueen,chessqueen,,507,472
KittenCatNoodle,KittenCatNoodle,,339,473
Serato,Serato,,344,474
noctAQ,noctAQ,,931,475
LittleLegsTV,LittleLegsTV,,582,476
BrownGirlGamerCode,BrownGirlGamerCode,,271,477
dfghfnhfghdfg,dfghfnhfghdfg,,74,478
Kiaraakitty,Kiaraakitty,,1797,479
DrewGulak,DrewGulak,,423,480
strye56y43,strye56y43,,59,481
AngelikaChessborn,AngelikaChessborn,,498,482
GohaMedia,GohaMedia,,483,483
zdarovabili,zdarovabili,,82,484
AmazonMusic,AmazonMusic,,88,485
MissDoitBIG,MissDoitBIG,,143,486
EbonixSims,EbonixSims,,2110,487
noondbossh,noondbossh,,305,488
sicko1,sicko1,,138,489
redzerhd50,redzerhd50,,170,490
elon_musk1298,elon_musk1298,,96,491
mssociety,mssociety,,354,492
koratv7,koratv7,,37,493
OuestFrance,OuestFrance,,87,494
sonnzera,sonnzera,,74,495
UMGGaming,UMGGaming,,7243,496
elon_musk6771,elon_musk6771,,81,497
FredMascarenhas,FredMascarenhas,,146,498
borja_zazo,borja_zazo,,540,499
ZEROE_Twitch,ZEROE_Twitch,,11,500
EFFYLives,EFFYLives,,159,501
nnkknn1234,nnkknn1234,,1815,502
jojeno4867,jojeno4867,,25,503
servtw3,servtw3,,49,504
Kxngviii,Kxngviii,,198,505
drtghbdeh,drtghbdeh,,24,506
hj343f,hj343f,,66,507
wazzuupphoumie,wazzuupphoumie,,49,508
Vans,Vans,,23,509
elon_musk7721,elon_musk7721,,83,510
InvictaGG,InvictaGG,,265,511
elsewhere,elsewhere,,385,512
PocketGamerLive,PocketGamerLive,,94,513
peachesChill,peachesChill,,112,514
matthewkheafy,matthewkheafy,,2987,515
sertw45u24,sertw45u24,,58,516
ChocolateKieran,ChocolateKieran,,71,517
ThisIsBadger,ThisIsBadger,,311,518
h24hsdf,h24hsdf,,28,519
animatedm23546475,animatedm23546475,,40,520
MIROtwch,MIROtwch,,299,521
FOMYNHA,FOMYNHA,,205,522
RebolaGamer,RebolaGamer,,259,523
SaucyMailman,SaucyMailman,,132,524
DoorDash,DoorDash,,38,525
travisgafford,travisgafford,,950,526
NanaK,NanaK,,268,527
FCBarcelona,FCBarcelona,,131,528
sindicsgo,sindicsgo,,144,529
TwitchSports,TwitchSports,,57,530
MissJuneDJ,MissJuneDJ,,287,531
pkhdx,pkhdx,,1520,532
PimentaRosa,PimentaRosa,,1109,533
bradyzlol,bradyzlol,,229,534
FIFAeWorldCup,FIFAeWorldCup,,848,535
AlcastHQ,AlcastHQ,,1419,536
santumaratea,santumaratea,,1575,537
SpawnOnMe,SpawnOnMe,,252,538
JasonCharlesMiller,JasonCharlesMiller,,209,539
HeyAfroTV,HeyAfroTV,,396,540
CircuitoTormenta,CircuitoTormenta,,305,541
GeniusMusic,GeniusMusic,,234,542
Bladecito,Bladecito,,893,543
UniligaGG,UniligaGG,,253,544
ThaTranscender,ThaTranscender,,6,545
CompletedItMate,CompletedItMate,,3453,546
cbssportshq,cbssportshq,,108,547
elon_musk3044,elon_musk3044,,91,548
elon_musk0053,elon_musk0053,,108,549
TGC_EN,TGC_EN,,283,550
chessnerdbird,chessnerdbird,,56,551
OMofficial,OMofficial,,1032,552
ghjk35h34,ghjk35h34,,68,553
ChessDojoLive,ChessDojoLive,,658,554
Coreano0Tv,Coreano0Tv,,429,555
JustinMartinMusic,JustinMartinMusic,,490,556
moveforwardmusic,moveforwardmusic,,969,557
elon_musk8463,elon_musk8463,,123,558
elon_musk0041,elon_musk0041,,142,559
chess24de,chess24de,,1436,560
iro43oeifnbjg,iro43oeifnbjg,,1237,561
adsdaius,adsdaius,,58,562
BlackStreamLive,BlackStreamLive,,481,563
Jashlem,Jashlem,,7709,564
ClubHouse_Global,ClubHouse_Global,,3709,565
Lifeofrio,Lifeofrio,,438,566
elon_musk1817,elon_musk1817,,176,567
koshkamoroshka,koshkamoroshka,,1156,568
BlaqMario,BlaqMario,,1188,569
uiupp,uiupp,,56,570
ziizoa,ziizoa,,101,571
ghjn56u,ghjn56u,,24,572
Winamax,Winamax,,1471,573
Asuzara,Asuzara,,589,574
drtbyi6767,drtbyi6767,,24,575
OfficialMikeShinoda,OfficialMikeShinoda,,1234,576
nadehhh62,nadehhh62,,21,577
elonmusk2812,elonmusk2812,,83,578
HyperRPG,HyperRPG,,150,579
geo8721,geo8721,,1424,580
aranhawaii,aranhawaii,,160,581
elon_musk1572,elon_musk1572,,165,582
HermanLi,HermanLi,,3321,583
Valve,Valve,,245,584
CriticalBard,CriticalBard,,477,585
PulseEffects,PulseEffects,,586,586
scugg3324,scugg3324,,50,587
redzerhd44,redzerhd44,,473,588
elon_musk3167,elon_musk3167,,85,589
Gorillaphent,Gorillaphent,,431,590
Corvua,Corvua,,667,591
ftyimmo,ftyimmo,,11,592
HeavyMetalMachines,HeavyMetalMachines,,192,593
JosiGamerOficial,JosiGamerOficial,,161,594
Krissi,Krissi,,988,595
IMPACTWrestling,IMPACTWrestling,,8104,596
Lutti,Lutti,,1076,597
Naycir,Naycir,,204,598
redzerhd45,redzerhd45,,254,599
browniesandlemonade,browniesandlemonade,,1063,600
academywebinars,academywebinars,,620,601
AlexisAyeee,AlexisAyeee,,592,602
cxmmunityco,cxmmunityco,,723,603
elon_musk0599,elon_musk0599,,116,604
RELYK,RELYK,,571,605
OKAYDRIAN,OKAYDRIAN,,283,606
asmhan20201,asmhan20201,,95,607
victormame,victormame,,165,608
CodigoFalado,CodigoFalado,,215,609
asgooooo2020,asgooooo2020,,45,610
twoxonex,twoxonex,,465,611
gigmit,gigmit,,170,612
Malevolgi4,Malevolgi4,,385,613
squareenix,squareenix,,1774,614
queensgg,queensgg,,345,615
djsianofficial,djsianofficial,,1078,616
Cupahnoodle,Cupahnoodle,,1154,617
elon_musk9842,elon_musk9842,,105,618
Edberg,Edberg,,1035,619
AmazonMusicUK,AmazonMusicUK,,161,620
SamCopeland,SamCopeland,,260,621
Hugaoo,Hugaoo,,391,622
Complex,Complex,,1101,623
AboAbdullah,AboAbdullah,,402,624
MoCbka34,MoCbka34,,4757,625
MaxTheCatfish,MaxTheCatfish,,200,626
IntelligameUs,IntelligameUs,,727,627
Mellooow_,Mellooow_,,918,628
yjk355y3,yjk355y3,,8,629
superleague,superleague,,631,630
Quantum,Quantum,,1197,631
mondntv,mondntv,,14,632
elon_musk2522,elon_musk2522,,101,633
brittleknee,brittleknee,,549,634
BTSNewsBR,BTSNewsBR,,3989,635
EGORCH1K,EGORCH1K,,122,636
OuterHeaven,OuterHeaven,,1994,637
Heav3nParty,Heav3nParty,,1164,638
rahmah22,rahmah22,,68,639
gulbolibre,gulbolibre,,1625,640
elon_musk7770,elon_musk7770,,86,641
ChessCoachNET,ChessCoachNET,,95,642
elon_musk1311,elon_musk1311,,81,643
1walktmp,1walktmp,,50,644
dj_t30f3t4,dj_t30f3t4,,644,645
CounterLogicGaming,CounterLogicGaming,,534,646
jonny,jonny,,204,647
pigzadaxd,pigzadaxd,,475,648
ScuolaZoo,ScuolaZoo,,1046,649
mhk32235d,mhk32235d,,221,650
rubberdeokies,rubberdeokies,,3420,651
foxsaadoun2,foxsaadoun2,,62,652
weareFAED,weareFAED,,216,653
GeneralAndrews,GeneralAndrews,,207,654
ivanontech,ivanontech,,493,655
PikaChulita,PikaChulita,,705,656
Jogabilidade,Jogabilidade,,203,657
yugybunyg,yugybunyg,,60,658
pablolunamorilla,pablolunamorilla,,546,659
Grizzy,Grizzy,,2052,660
elon_musk7254,elon_musk7254,,189,661
ramy4458974,ramy4458974,,48,662
gery55yy0200,gery55yy0200,,32,663
awgerr2,awgerr2,,10,664
baauer,baauer,,701,665
telecomegypt,telecomegypt,,4779,666
elon_musk3855,elon_musk3855,,87,667
nad88862,nad88862,,47,668
Tourva,Tourva,,2238,669
britishesports,britishesports,,189,670
Crytek,Crytek,,5969,671
HashtagChess,HashtagChess,,269,672
dniceforever,dniceforever,,31,673
elon_musk7550,elon_musk7550,,67,674
PleasantlyTwstd,PleasantlyTwstd,,636,675
latelierderoxane,latelierderoxane,,3279,676
noonxbosss,noonxbosss,,3,677
frenchoriginalofficial,frenchoriginalofficial,,536,678
raytopsport43,raytopsport43,,3386,679
koratv23,koratv23,,88,680
zoochamp,zoochamp,,980,681
elon_musk1662,elon_musk1662,,93,682
FMStreamerShowdown,FMStreamerShowdown,,1074,683
comojogar1,comojogar1,,257,684
realemothug,realemothug,,4326,685
Nephraw,Nephraw,,269,686
Lineage2Russia,Lineage2Russia,,2199,687
MsPinky313,MsPinky313,,497,688
Techniq,Techniq,,396,689
IssaMeek,IssaMeek,,24,690
uzuhama,uzuhama,,3870,691
theplanpat,theplanpat,,578,692
smwnsongs,smwnsongs,,742,693
TKbreezy,TKbreezy,,418,694
evanf1997,evanf1997,,505,695
THERUSSIANBADGER,THERUSSIANBADGER,,3202,696
DeejayKnight,DeejayKnight,,845,697
BeatEmUps,BeatEmUps,,6754,698
sweethomealligatoah,sweethomealligatoah,,1140,699
BiaSoTF,BiaSoTF,,130,700
CyborgAngel,CyborgAngel,,379,701
MySportsCH,MySportsCH,,628,702
fionchetta,fionchetta,,212,703
DJFranzen,DJFranzen,,2362,704
AnaXisde,AnaXisde,,191,705
fyukm56,fyukm56,,34,706
rsg_sync,rsg_sync,,528,707
lariNSana,lariNSana,,213,708
BREEZE_FPS,BREEZE_FPS,,524,709
Bandsintown,Bandsintown,,134,710
javiigalaxian7,javiigalaxian7,,264,711
elon_musk9672,elon_musk9672,,83,712
timesport000,timesport000,,101,713
djvice,djvice,,1295,714
